least_shaded ,middle_shaded,most_shaded,crop_protection_temp,crop_protection_eto,no_protect_eto,no_protect_temp
13.96172001,13.92896,13.92896,14.05905656,0.049664399,0.049664399,13.76
13.66896037,13.63861382,13.63861382,13.75912606,0.046005585,0.046005585,13.47
13.53665723,13.46853462,13.44214065,13.57695616,0.04320042,0.044849403,15.38
15.83454491,15.63324802,15.53025765,15.79072828,0.071568128,0.07842338,19
19.68684057,19.31114542,19.13502604,19.66872235,0.173597337,0.186682754,21.45
22.32191876,21.82434867,21.59495662,22.28224603,0.242632303,0.260846243,23.27
24.24548748,23.67097977,23.40929674,24.18374052,0.291223009,0.313043226,24.71
25.66207654,25.05928648,24.79187015,25.61675727,0.325093908,0.348417445,25.56
26.38497689,25.7978991,25.54761295,26.39671072,0.341339338,0.363923814,26.06
26.61008988,26.08587269,25.88075826,26.74445749,0.34648438,0.365626318,26.04
26.53467436,26.02609451,25.83091786,26.69279584,0.344514922,0.362792937,25.45
25.6079468,25.20591217,25.07431317,25.90036268,0.321308677,0.333730999,23.82
23.31797331,23.15063103,23.15063103,23.8151807,0.253692028,0.253692027,21.7
21.32752229,21.203363,21.203363,21.69642434,0.188226309,0.188226309,20.27
19.96662091,19.86549451,19.86549451,20.26708767,0.153308308,0.153308308,19.02
18.81864904,18.75153202,18.75153202,19.01806713,0.101749856,0.101749856,17.8
17.6921327,17.6561769,17.6561769,17.79896456,0.05450923,0.05450923,17.54
17.43655262,17.40207014,17.40207014,17.53900699,0.052275683,0.052275683,17.54
17.44857222,17.41809627,17.41809627,17.53912238,0.046201751,0.046201751,17.09
17.0204781,16.99730411,16.99730411,17.08933267,0.035131929,0.035131929,15.28
15.24219443,15.22959255,15.22959255,15.27963712,0.01910453,0.01910453,14.51
14.48064696,14.4708626,14.4708626,14.50971826,0.014833159,0.014833159,14.29
14.25835423,14.24780563,14.24780563,14.28969625,0.015991756,0.015991756,14.12
14.08547028,14.07396036,14.07396036,14.11966856,0.01744912,0.01744912,13.94
13.9037679,13.89169052,13.89169052,13.93965222,0.01830939,0.01830939,14.1
14.05318931,14.03758573,14.03758573,14.09955066,0.023655133,0.023655133,14.02
14.07681178,14.02110055,13.99929965,14.10809467,0.034886382,0.036295637,15.02
15.73053619,15.48937022,15.34969881,15.57698045,0.048591796,0.057724739,18.15
19.58792202,19.03282042,18.73068245,19.28813189,0.15973133,0.18056152,20.94
22.20719289,21.61114497,21.31424629,22.01321813,0.239514408,0.262071038,23.22
25.82370185,24.78885054,24.232034,25.05232319,0.327551826,0.368864664,24.89
27.55504156,26.45660735,25.87539497,26.72771035,0.377699579,0.422737783,25.65
28.15640937,27.08491076,26.52751491,27.3922931,0.394548024,0.439187674,26.12
27.94058347,27.04835088,26.61140792,27.50728318,0.393517618,0.430670256,26.25
27.1322125,26.48802382,26.21566443,27.1430123,0.381173726,0.405926743,25.84
26.18370349,25.69473645,25.51994311,26.42912299,0.358975683,0.375282931,24.19
23.62091488,23.43121979,23.43121979,24.18453694,0.28757904,0.28757904,22.2
21.73593012,21.58124012,21.58124012,22.19554506,0.234511091,0.234511091,21.67
21.23741183,21.09321572,21.09321572,21.66584728,0.218602263,0.218602263,20.8
20.38832812,20.25110412,20.25110412,20.79604807,0.208032511,0.208032511,20.44
20.03813769,19.90418355,19.90418355,20.43614224,0.203075383,0.203075383,20.07
19.68205022,19.5527336,19.5527336,20.06627579,0.196044883,0.196044883,19.51
19.15718004,19.03957336,19.03957336,19.50661303,0.178292532,0.178292532,19.11
18.7735395,18.66138596,18.66138596,19.10677008,0.170025516,0.170025516,19.23
18.82890729,18.69520968,18.69520968,19.22614961,0.202686473,0.202686473,19.46
18.97554053,18.814054,18.814054,19.45534929,0.244814665,0.244814665,19.96
19.40475406,19.21967205,19.21967205,19.95466975,0.280585585,0.280585585,20.53
19.92268538,19.72024714,19.72024714,20.5241699,0.306897747,0.306897747,20.82
20.19104649,19.98139528,19.98139528,20.81396216,0.31783265,0.31783265,20.9
20.26810736,20.05747644,20.05747644,20.89393395,0.319317897,0.319317897,18.13
17.97404959,17.8447088,17.82223102,18.21599503,0.145412456,0.147128607,17.9
18.30867019,18.04885261,17.93349607,18.34758509,0.133792343,0.142222337,18.16
19.54419912,19.01903027,18.73088767,19.24767178,0.146129658,0.166205575,19.35
21.50699976,20.73050789,20.29295212,20.93132228,0.191130494,0.221204348,20.56
22.69189028,21.86754564,21.41869164,22.14670031,0.241758769,0.273565749,21.16
22.94212154,22.19035564,21.79737067,22.54982118,0.259916661,0.288869424,20.93
23.48803587,22.52879767,21.99831478,22.76356293,0.262291965,0.299156114,20.36
20.68056062,20.36645158,20.244106,20.81896064,0.202439116,0.21218065,19.79
20.49432221,20.11152095,19.93170006,20.4649955,0.177107007,0.190920231,19.37
19.90825706,19.60276945,19.46160278,19.9061056,0.146261691,0.15715929,18.91
18.68151638,18.60535515,18.60535515,18.90780665,0.115460952,0.115460952,18.57
18.343968,18.26862397,18.26862397,18.56783019,0.114222061,0.114222061,18.82
18.59293871,18.51725157,18.51725157,18.81782031,0.114742202,0.114742201,18.82
18.58081061,18.50108079,18.50108079,18.81770388,0.120870958,0.120870957,18.53
18.31255108,18.24006808,18.24006808,18.52791258,0.109884723,0.109884723,18.19
18.03531844,17.98375789,17.98375789,18.18851515,0.078166142,0.078166142,17.4
17.28591244,17.24788323,17.24788323,17.39890484,0.057652543,0.057652543,17.24
17.14943599,17.11924796,17.11924796,17.23913066,0.045765257,0.045765257,17.27
17.18780816,17.16041086,17.16041086,17.26921104,0.0415345,0.0415345,17.34
17.26436773,17.23915695,17.23915695,17.33927401,0.038219718,0.038219718,17.5
17.4158616,17.38781544,17.38781544,17.49919235,0.042518169,0.042518169,17.09
17.01572693,16.99096922,16.99096922,17.08928706,0.037532864,0.037532864,16.75
16.69205312,16.67273747,16.67273747,16.74944378,0.029282658,0.029282658,16.73
16.67205977,16.65274633,16.65274633,16.72944385,0.029279299,0.029279299,17.03
17.07009512,17.01787029,16.99876328,17.10539369,0.036012328,0.037448503,17.17
17.95204952,17.68995854,17.53737503,17.76494031,0.05275245,0.063754616,17.86
18.64455746,18.36751587,18.21039738,18.46737155,0.065827626,0.077444911,18.81
20.94595973,20.24563863,19.83225276,20.32275731,0.129386517,0.158034455,18.85
21.44748282,20.62245795,20.12688386,20.6353301,0.13144699,0.164891532,18.86
21.18469516,20.418228,19.96685884,20.49928846,0.143340867,0.174125897,18.89
21.22414204,20.45997065,20.00832936,20.52936391,0.139369617,0.170259405,19.48
21.41794671,20.75708885,20.3748853,20.8720591,0.142113159,0.169538369,19.5
19.98516548,19.71345387,19.58729419,19.97937674,0.128919697,0.138826739,19.09
19.31219676,19.10448935,19.02252975,19.40450604,0.130791581,0.137199517,18.21
17.98953446,17.91604592,17.91604592,18.20788362,0.111409128,0.111409128,17.15
16.99601405,16.94468538,16.94468538,17.14852181,0.077814619,0.077814619,16.86
16.77450759,16.74601009,16.74601009,16.85917935,0.043202396,0.043202396,16.11
16.02322227,15.99429634,15.99429634,16.109167,0.043851909,0.043851909,15.92
15.84284044,15.81712057,15.81712057,15.91925933,0.038991504,0.038991503,15.83
15.71731079,15.6797477,15.6797477,15.82891825,0.056945901,0.056945901,15.43
15.2957986,15.25106478,15.25106478,15.42871173,0.067816775,0.067816774,14.86
14.69463592,14.63951454,14.63951454,14.85841256,0.083564381,0.083564381,14.34
14.14895278,14.08527035,14.08527035,14.33816599,0.096542984,0.096542984,13.73
13.52588023,13.45784029,13.45784029,13.72804049,0.103149004,0.103149004,12.88
12.67841287,12.61121715,12.61121715,12.8780648,0.101869166,0.101869166,12.32
12.11642557,12.04856742,12.04856742,12.31804571,0.102873416,0.102873416,11.66
11.46094112,11.39458815,11.39458815,11.65808905,0.100591545,0.100591545,10.88
10.69416071,10.63221427,10.63221427,10.87821595,0.093911212,0.093911212,10.07
9.908013541,9.854018055,9.854018055,10.06844493,0.081857522,0.081857522,10.48
10.80572842,10.63092324,10.54794694,10.82091647,0.075453653,0.079699937,12.6
12.83937426,12.57416426,12.47340006,13.00881561,0.172247379,0.177731936,13.85
14.03201391,13.72862456,13.6224365,14.27696326,0.218138533,0.224189107,15.1
15.15615801,14.83450397,14.73537016,15.49442434,0.262348332,0.268292905,16.22
16.35680693,15.96440765,15.8369499,16.72137486,0.305844358,0.313744161,17
17.02977194,16.63172411,16.51312453,17.46278286,0.334961105,0.342559118,17.44
17.35074822,16.9671747,16.86439608,17.83911651,0.349080068,0.355824678,17.53
17.71072554,17.24743376,17.09524582,18.11913711,0.358227675,0.368050027,17.31
17.17502585,16.79909843,16.70297921,17.68369307,0.352459182,0.358731741,16.51
15.88328866,15.67438485,15.67438485,16.50398364,0.31669958,0.31669958,15.36
14.79967882,14.61290507,14.61290507,15.35462098,0.283150262,0.283150262,14.62
14.11449459,13.94599277,13.94599277,14.6151472,0.255449897,0.255449897,13.72
13.26816348,13.1175513,13.1175513,13.71566241,0.228329092,0.228329092,12.94
12.51879273,12.37839029,12.37839029,12.93595644,0.212851039,0.212851039,12.45
12.02933754,11.88911672,11.88911672,12.44596167,0.212575722,0.212575722,12.1
11.67538213,11.53384283,11.53384283,12.09592369,0.214574531,0.214574531,11.77
11.34711867,11.20615823,11.20615823,11.76594036,0.213696992,0.213696992,11.25
10.8454242,10.71056559,10.71056559,11.24611609,0.204446558,0.204446558,10.62
10.24584028,10.12112037,10.12112037,10.61640807,0.189076225,0.189076225,9.91
9.575260671,9.463680895,9.463680895,9.906786501,0.169155694,0.169155694,9.23
8.934765174,8.836353568,8.836353568,9.227165737,0.149192659,0.149192659,8.62
8.358673862,8.271565154,8.271565154,8.617491254,0.132057389,0.132057389,8.13
7.892575371,7.813433835,7.813433835,8.127720703,0.119979103,0.119979103,7.56
7.36360027,7.298133702,7.298133702,7.558114536,0.099247759,0.099247759,8.45
8.757464951,8.55254526,8.462442578,8.822062868,0.104544227,0.108536642,11.02
11.32329883,11.00836012,10.88674989,11.51705454,0.199537072,0.205419131,12.55
12.86333909,12.49451896,12.35637101,13.10961057,0.243865111,0.250978152,13.97
14.24821007,13.8410842,13.69536035,14.55418346,0.285259219,0.293226714,15.17
15.38320949,14.94927972,14.8022305,15.75345634,0.323534899,0.33199139,15.89
16.19905274,15.70432877,15.53034975,16.57429652,0.354951463,0.365133021,16.12
16.23684101,15.7662361,15.61804636,16.70243879,0.377098511,0.385870943,16.27
16.29871081,15.83147804,15.69287778,16.81408213,0.393826715,0.402066417,16.07
15.82472372,15.42196988,15.32873501,16.43647104,0.398897505,0.404464409,15.01
14.28124584,14.03832776,14.03832776,15.00300401,0.368265439,0.368265439,13.65
12.97189831,12.7458644,12.7458644,13.64349026,0.342668935,0.342668935,13.13
12.48128899,12.26505198,12.26505198,13.12377241,0.327816773,0.327816773,12.31
11.68905792,11.48207722,11.48207722,12.30403898,0.313784141,0.313784141,11.53
10.93976148,10.7430153,10.7430153,11.52433373,0.298268536,0.298268536,10.79
10.23563752,10.05085002,10.05085002,10.78467813,0.280139093,0.280139093,10.09
9.573246509,9.400995346,9.400995346,10.08503917,0.261133928,0.261133928,9.45
8.971911009,8.812548014,8.812548014,9.44541034,0.241595377,0.241595377,8.86
8.42228169,8.276375591,8.276375591,8.855797892,0.221194632,0.221194632,8.34
7.944282846,7.812377134,7.812377134,8.336201097,0.19996995,0.19996995,7.9
7.542928743,7.423904998,7.423904998,7.896572093,0.180440801,0.180440801,7.5
7.174541158,7.066054886,7.066054886,7.496875568,0.16446592,0.16446592,7.11
6.816501161,6.718668225,6.718668225,7.107182379,0.148315391,0.148315391,6.74
6.472715293,6.383620403,6.383620403,6.737434031,0.135068455,0.135068455,6.97
6.681733112,6.585644161,6.585644161,6.967232605,0.145671499,0.145671499,7.69
7.937444902,7.697616897,7.603149732,8.080268635,0.147374662,0.151227034,10.26
10.60581833,10.25906739,10.12397057,10.81378669,0.216705788,0.22283399,11.96
12.43469973,11.99812334,11.82443452,12.66502321,0.265080784,0.273496805,13.38
13.93042428,13.43663525,13.23905633,14.17315629,0.297944424,0.30812551,14.65
15.18923897,14.66202757,14.45597744,15.46790315,0.330180531,0.341411827,15.56
16.07219174,15.52396304,15.31456151,16.38376783,0.355191647,0.367066495,16.12
16.34008454,15.8535513,15.69065913,16.759672,0.367892171,0.377523477,16.22
16.3718675,15.90118371,15.74955638,16.81526237,0.369521043,0.378566419,15.91
15.74884324,15.37448312,15.28127665,16.2772873,0.355930037,0.361544798,14.8
14.19051551,13.987354,13.987354,14.794149,0.307994227,0.307994227,13.37
12.83766291,12.6602172,12.6602172,13.3648896,0.269008894,0.269008894,12.71
12.20410172,12.03546896,12.03546896,12.70514341,0.255648416,0.255648416,11.78
11.33004463,11.1800595,11.1800595,11.77568045,0.22737847,0.22737847,11.04
10.63602448,10.50136598,10.50136598,11.03612185,0.204143209,0.204143209,10.22
9.870222949,9.753630598,9.753630598,10.21664214,0.176754792,0.176754792,9.4
9.111065935,9.014754583,9.014754583,9.397226226,0.146008661,0.146008661,8.93
8.66629313,8.578390844,8.578390844,8.927468402,0.133260459,0.133260459,8.71
8.464119608,8.382159482,8.382159482,8.707639534,0.124252104,0.124252104,8.78
8.54125017,8.461666898,8.461666898,8.777707988,0.120648778,0.120648778,8.96
8.723691962,8.64492262,8.64492262,8.957731431,0.119414855,0.119414855,9.51
9.251181973,9.164909299,9.164909299,9.507515342,0.130789956,0.130789956,9.89
9.620752838,9.531003785,9.531003785,9.887415226,0.136060171,0.136060171,7.65
7.502294229,7.453058981,7.453058981,7.648581999,0.074640969,0.074640969,7.05
6.947238796,6.912985072,6.912985072,7.04901346,0.051928877,0.051928877,8.58
9.090723337,8.885240087,8.775055683,9.03533552,0.059533179,0.064592378,12.48
13.04823846,12.710382,12.55628348,13.10458934,0.16066161,0.168925101,14.6
16.39795464,15.66815959,15.27943167,16.11103221,0.220191659,0.241372359,16.42
18.27125668,17.49196018,17.0837451,17.96843113,0.253879141,0.277817699,17.61
19.62378644,18.78064199,18.33787718,19.25313751,0.27445164,0.301465059,18.56
20.40585874,19.59775623,19.18188346,20.08881596,0.285239383,0.311953815,18.47
20.1016227,19.3741495,19.00287616,19.84705754,0.26433749,0.288660732,18.48
19.44638077,18.92182364,18.67502483,19.41375473,0.238856287,0.255901593,18.32
18.5260958,18.23108517,18.1252944,18.72811976,0.208879886,0.216565817,17.9
17.55472885,17.43963844,17.43963844,17.89668548,0.17447784,0.17447784,17.35
17.07156702,16.978756,16.978756,17.34732712,0.140702133,0.140702133,17.37
17.1239054,17.04187384,17.04187384,17.36763757,0.124360398,0.124360398,17.27
17.04267659,16.9669021,16.9669021,17.26781778,0.114874647,0.114874647,17.03
16.82105017,16.7514002,16.7514002,17.02799416,0.105589825,0.105589825,16.66
16.47551789,16.41402383,16.41402383,16.65822904,0.09322541,0.09322541,16.18
16.02357071,15.97142759,15.97142759,16.17849835,0.07904932,0.07904932,15.8
15.6582766,15.61103544,15.61103544,15.79863952,0.071617911,0.071617911,15.22
15.08542169,15.04056224,15.04056224,15.21870811,0.068007237,0.068007237,14.4
14.26922976,14.22563966,14.22563966,14.39874465,0.066082881,0.066082881,13.45
13.32196356,13.27928473,13.27928473,13.44877089,0.06470139,0.06470139,12.47
12.34412469,12.30216624,12.30216624,12.46879162,0.063609287,0.063609287,11.75
11.62255654,11.58007538,11.58007538,11.74877656,0.064401726,0.064401726,11.15
11.02316698,10.9808893,10.9808893,11.14878242,0.064093244,0.064093244,10.55
10.43969515,10.40292686,10.40292686,10.54894108,0.05574097,0.05574097,10.91
11.26440664,11.09330653,11.00863018,11.2574352,0.066035537,0.070501713,13.21
13.61244819,13.33013928,13.20849788,13.70164018,0.150823378,0.157723744,14.62
15.02814038,14.68856573,14.549822,15.17411712,0.199314463,0.207576163,15.97
16.38570297,15.99255932,15.83762879,16.58031538,0.244588067,0.254255849,17.12
17.65896441,17.18647357,16.99656384,17.85631443,0.286552602,0.298776186,17.92
18.44358728,17.94216441,17.74544761,18.67477684,0.315874645,0.328880307,18.38
18.60754504,18.16557159,18.01506514,18.95698185,0.330626066,0.340913667,18.57
18.74015939,18.30085213,18.1567327,19.12142251,0.341158654,0.351085672,18.4
18.28961699,17.92320607,17.82751862,18.7675953,0.339718945,0.346369963,17.68
17.07663781,16.87551706,16.87551706,17.67420781,0.304900426,0.304900426,15.63
15.15460684,14.99614244,14.99614244,15.62543629,0.24023311,0.240233109,14.44
14.0018369,13.85578251,13.85578251,14.43579368,0.221419434,0.221419434,13.34
12.93764284,12.80352377,12.80352377,13.33613741,0.20332541,0.20332541,11.86
11.52158958,11.4087861,11.4087861,11.85675128,0.171010836,0.171010836,10.71
10.41744117,10.31992156,10.31992156,10.70719144,0.147840391,0.147840391,10.05
9.782783834,9.693711778,9.693711778,10.04743473,0.135033838,0.135033838,9.52
9.27703618,9.196048242,9.196048242,9.517667542,0.122778261,0.122778261,9
8.783311388,8.711081855,8.711081855,8.997919778,0.109500461,0.109500461,8.47
8.281630272,8.218840368,8.218840368,8.468191634,0.095189918,0.095189918,8.03
7.864577876,7.809437175,7.809437175,8.028411926,0.083593675,0.083593675,7.79
7.629346843,7.575795799,7.575795799,7.788457705,0.081183745,0.081183745,7.4
7.254264472,7.205685972,7.205685972,7.39860091,0.073645334,0.073645334,6.94
6.813039899,6.770719876,6.770719876,6.938781149,0.06415744,0.06415744,6.42
6.327663807,6.296885089,6.296885089,6.419113533,0.046660744,0.046660744,7.65
8.061222802,7.886163861,7.794571783,8.029327184,0.055878691,0.059880445,11.88
12.40549292,12.07690268,11.92963544,12.4792055,0.161955334,0.169588222,14.37
14.97688253,14.55640715,14.37468001,15.09482529,0.223884849,0.234286718,16.27
16.98230121,16.47748716,16.26113346,17.11431788,0.274622269,0.287888879,17.59
18.19690087,17.67987252,17.47043964,18.39560031,0.310348472,0.323933009,18.47
19.05687095,18.51889321,18.30543798,19.28148808,0.33414434,0.34847009,18.95
19.36354639,18.85714475,18.66985061,19.65982675,0.345953029,0.358887552,19.11
19.52540743,19.01229639,18.8228913,19.82605993,0.351566161,0.364713008,18.8
18.92374284,18.50201269,18.36752912,19.31347264,0.336473752,0.345894141,17.94
17.36714857,17.17619807,17.17619807,17.93450071,0.289482255,0.289482255,16.96
16.40292186,16.21722912,16.21722912,16.95465213,0.281511448,0.281511448,15.39
14.93901303,14.78868402,14.78868402,15.38567058,0.227899795,0.227899795,14.02
13.64520232,13.52026974,13.52026974,14.01640199,0.18939863,0.18939863,13.79
13.42052971,13.29737293,13.29737293,13.78645313,0.186706507,0.186706507,13.09
12.75625118,12.64500156,12.64500156,13.08679605,0.168655174,0.168655174,11.72
11.46281359,11.37708478,11.37708478,11.71753103,0.129965455,0.129965455,10.01
9.855447983,9.803930644,9.803930644,10.0085163,0.078100634,0.078100634,9.72
9.573732401,9.524976535,9.524976535,9.718595828,0.073914221,0.073914221,9.5
9.353998412,9.305331218,9.305331218,9.498598379,0.073779795,0.073779795,9.21
9.067159379,9.019545841,9.019545841,9.208628721,0.072182444,0.072182444,8.74
8.606674425,8.562232572,8.562232572,8.738720061,0.06737415,0.06737415,8.34
8.216603286,8.175471054,8.175471054,8.338815373,0.062356741,0.062356741,7.96
7.842548542,7.803398063,7.803398063,7.958872444,0.05935239,0.05935239,7.29
7.204199788,7.175599727,7.175599727,7.289176288,0.043357885,0.043357885,8.27
8.7007783,8.526503782,8.433260824,8.655760501,0.050957043,0.055201149,12.53
13.35490932,12.9507427,12.752193,13.33212203,0.159717251,0.170270963,15.08
15.69487359,15.27842579,15.09715354,15.79857081,0.219393535,0.230214578,16.88
17.71514321,17.18821063,16.95344906,17.78785781,0.26715777,0.281992453,18.14
19.06602012,18.47336931,18.21075176,19.13588821,0.305426189,0.322679144,18.97
20.31215471,19.57845282,19.23403786,20.24426837,0.335514468,0.358165158,19.31
20.67653532,19.92574231,19.57399933,20.60309613,0.345604674,0.368972272,19.23
20.17277769,19.54093639,19.26542411,20.25697671,0.337565944,0.356345934,18.73
18.90912774,18.51189969,18.37911197,19.23776562,0.303164088,0.312560539,17.72
17.23839072,17.07785426,17.07785426,17.71537664,0.243374351,0.243374351,16.19
15.82531801,15.70375732,15.70375732,16.18649912,0.184286822,0.184286822,16.5
16.083141,15.94418798,15.94418798,16.49599822,0.210653723,0.210653723,15.89
15.51250455,15.38667271,15.38667271,15.88637611,0.190761917,0.190761917,15.34
14.99249129,14.87665503,14.87665503,15.33666397,0.175608548,0.175608548,14.25
13.95765648,13.86020862,13.86020862,14.24719355,0.14773161,0.14773161,12.28
12.09950414,12.03933885,12.03933885,12.27826726,0.091210992,0.091210992,11.42
11.27913405,11.23217873,11.23217873,11.4186477,0.071184583,0.071184583,10.96
10.82479784,10.77973045,10.77973045,10.95870207,0.068322467,0.068322467,10.61
10.47518175,10.43024233,10.43024233,10.60870575,0.068128463,0.068128463,10.49
10.34963376,10.30284502,10.30284502,10.48865249,0.070932057,0.070932057,10.24
10.10105951,10.05474602,10.05474602,10.23866617,0.070211573,0.070211573,10.09
9.948403815,9.901205086,9.901205086,10.08864068,0.071553591,0.071553591,10.03
9.884513973,9.836018631,9.836018631,10.02860333,0.073519266,0.073519266,9.89
9.759380686,9.715840915,9.715840915,9.888746053,0.066006587,0.066006587,10.83
11.15588508,10.96488794,10.87718989,11.18967373,0.089254481,0.093791601,13.6
14.18784109,13.84128066,13.68283068,14.23719595,0.164505808,0.173532242,16.01
17.54161423,16.85447243,16.5045652,17.35569423,0.246662296,0.267206789,17.87
19.56237011,18.77490684,18.3801768,19.34147417,0.300161191,0.324677714,19.19
20.60915821,19.86560348,19.51074594,20.49612186,0.327385901,0.350970919,20.14
21.15102972,20.4969968,20.2084321,21.19855957,0.343683565,0.364097117,20.65
21.31361906,20.73975634,20.5086,21.49918241,0.35228221,0.369319543,20.82
20.92903041,20.49455895,20.35798155,21.32681535,0.353186853,0.363680025,20.55
20.38570977,20.03230877,19.94575993,20.87317297,0.342017382,0.348736439,19.17
18.57325574,18.37434096,18.37434096,19.16427136,0.30155616,0.30155616,17.55
17.00634294,16.82512389,16.82512389,17.54478097,0.274729302,0.274729302,16.37
15.90021048,15.74361395,15.74361395,16.36549009,0.237401398,0.237401398,14.9
14.49682268,14.36243022,14.36243022,14.89612955,0.203739873,0.203739873,13.62
13.28728276,13.17637699,13.17637699,13.61680595,0.168133883,0.168133883,12.43
12.17312951,12.087506,12.087506,12.42753407,0.129805815,0.129805815,11.37
11.18455709,11.12274278,11.12274278,11.36821976,0.093710909,0.093710909,10.49
10.35701556,10.31268742,10.31268742,10.48872335,0.067201771,0.067201771,9.81
9.703744663,9.668326217,9.668326217,9.808979947,0.053694602,0.053694602,9.44
9.340258817,9.307011758,9.307011758,9.439042479,0.050402766,0.050402766,8.88
8.796985531,8.769314046,8.769314046,8.879203049,0.041950159,0.041950159,8.63
8.549959793,8.523279729,8.523279729,8.629231599,0.040447157,0.040447157,8.61
8.526619186,8.498825587,8.498825587,8.609199529,0.042135284,0.042135284,8.67
8.583220944,8.554294597,8.554294597,8.669166906,0.043852537,0.043852537,8.83
8.743675666,8.714900893,8.714900893,8.829171274,0.043622751,0.043622751,10
10.41087843,10.23340105,10.14127891,10.37927637,0.058554702,0.06317828,13.55
14.12782506,13.81068844,13.66177487,14.14959117,0.141654942,0.150242095,16.58
17.2316263,16.80047502,16.61147749,17.31747342,0.225544176,0.237704886,18.69
19.45131263,18.92159793,18.69346059,19.55306485,0.288965666,0.304662603,20.2
20.90295689,20.33580356,20.10269301,21.06215371,0.336928481,0.353838965,21.13
21.73961239,21.15991001,20.93241225,21.95982305,0.370175691,0.38724589,21.55
21.79003351,21.28474375,21.1149709,22.17028625,0.387177422,0.40036917,21.48
21.57187437,21.09068251,20.94232422,22.02399644,0.398340404,0.409885733,20.72
20.51294701,20.1212977,20.02785913,21.06772321,0.384603287,0.391813353,19.06
18.34468252,18.10624333,18.10624333,19.05313305,0.361475427,0.361475427,17.61
16.92183354,16.69244469,16.69244469,17.60339369,0.347755045,0.347755045,17.32
16.63403381,16.40537839,16.40537839,17.3134148,0.346643164,0.346643164,16.58
15.90149678,15.67532902,15.67532902,16.57348644,0.342871856,0.342871855,15.83
15.17014032,14.95018708,14.95018708,15.82366541,0.333450609,0.333450608,15.25
14.60703121,14.39270826,14.39270826,15.24382756,0.32491504,0.324915039,14.65
14.02925383,13.82233842,13.82233842,14.64404089,0.313685154,0.313685154,13.89
13.306664,13.11221865,13.11221865,13.88440002,0.294780462,0.294780462,13.31
12.76991802,12.58989068,12.58989068,13.30481525,0.272922664,0.272922664,12.88
12.39263473,12.23017963,12.23017963,12.87532133,0.246283028,0.246283028,12.47
12.04358557,11.90144741,11.90144741,12.46590645,0.215482401,0.215482401,12.29
11.90736513,11.77982017,11.77982017,12.28632673,0.193359028,0.193359028,12
11.65215286,11.53620381,11.53620381,11.99666069,0.175779548,0.175779548,11.49
11.17335596,11.06780794,11.06780794,11.48696023,0.160011511,0.160011511,11.36
11.08772976,10.99697301,10.99697301,11.35738622,0.137587848,0.137587848,11.78
12.00646299,11.76514843,11.67255746,12.15745425,0.154470706,0.159336481,13.56
14.04438459,13.68004094,13.52654782,14.17745191,0.20264804,0.211206744,15.74
16.38889824,15.92364136,15.72493051,16.52130708,0.254233419,0.266259008,17.5
18.28154921,17.74218019,17.50913732,18.39473127,0.290683284,0.305744419,19.07
19.81759096,19.24933764,19.0114129,19.96406462,0.325776377,0.342156246,20.03
20.65177859,20.08412755,19.85881284,20.86645436,0.354830976,0.370977079,20.48
20.7432327,20.24979479,20.08108576,21.10695035,0.370106577,0.382642658,20.46
20.59564141,20.12540827,19.97586031,21.01706546,0.377842179,0.38899029,20.03
19.85013691,19.4707486,19.37816222,20.37804903,0.367451937,0.374386357,18.64
17.98288358,17.76384474,17.76384474,18.63369178,0.332064359,0.332064358,16.88
16.27716479,16.07621969,16.07621969,16.87421286,0.304634123,0.304634123,15.67
15.07415201,14.87553599,14.87553599,15.66427992,0.301103224,0.301103223,14.66
14.10343136,13.91790846,13.91790846,14.65465699,0.281253966,0.281253966,13.73
13.22113861,13.05151814,13.05151814,13.72511497,0.257145788,0.257145788,12.82
12.36161525,12.20882032,12.20882032,12.81559954,0.231638141,0.231638141,11.99
11.57774209,11.44032277,11.44032277,11.98604235,0.208328605,0.208328605,11.39
11.00433987,10.87578648,10.87578648,11.38629768,0.194887797,0.194887797,11.02
10.64406281,10.51875041,10.51875041,11.01639101,0.189974446,0.189974446,10.73
10.36233943,10.2397859,10.2397859,10.72647047,0.185791975,0.185791975,10.42
10.06573752,9.947650021,9.947650021,10.41659908,0.179021441,0.179021441,10.11
9.771902403,9.659203203,9.659203203,10.10675426,0.170852748,0.170852748,9.82
9.496818145,9.389090861,9.389090861,9.816897452,0.16331529,0.16331529,9.57
9.25762153,9.153495375,9.153495375,9.567001162,0.157855954,0.157855954,9.21
8.910371267,8.810495026,8.810495026,9.207123556,0.151413056,0.151413056,9.99
10.16162697,9.915268014,9.82645839,10.35447193,0.17040307,0.174546235,12.78
13.20067128,12.81290726,12.65877191,13.40315423,0.23620476,0.244254148,15.48
16.05556164,15.5512042,15.34830858,16.27938913,0.303576475,0.315366579,17.6
18.30101127,17.71084615,17.47099113,18.5189228,0.352151519,0.36727597,19.21
19.82513887,19.21747625,18.98113843,20.0965223,0.389075568,0.405053039,20.21
20.75528644,20.1420703,19.91107188,21.06440268,0.411213541,0.427522142,20.71
20.91205854,20.37833562,20.20395425,21.35504787,0.41863566,0.431477959,20.74
20.79948241,20.29584293,20.14407079,21.30253363,0.423724638,0.434992861,20.24
19.97528521,19.57255954,19.48146916,20.58097168,0.406275265,0.413076524,18.77
18.04211235,17.7994831,17.7994831,18.76301237,0.367827579,0.367827578,16.92
